中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
8.219.153.88,443,47.245.84.175,SG,Singapore,隧道,173 ms,95 Mbps,12185 kB/s
47.245.123.73,443,8.222.207.55,SG,Singapore,隧道,203 ms,84 Mbps,10854 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,184 ms,106 Mbps,13619 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,150 ms,43 Mbps,5537 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,141 ms,41 Mbps,5345 kB/s
141.147.154.214,443,141.147.154.214,JP,Osaka,中转,172 ms,44 Mbps,5727 kB/s
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,179 ms,37 Mbps,4850 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:13c,KR,Seoul,隧道,138 ms,132 Mbps,16896 kB/s
8.219.78.53,443,8.219.78.53,SG,Singapore,中转,188 ms,7 Mbps,987 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,161 ms,111 Mbps,14233 kB/s
152.67.96.55,443,152.67.96.55,AU,Sydney,中转,158 ms,42 Mbps,5457 kB/s
144.22.252.124,443,144.22.252.124,BR,S
